id,brand,title,slug,currentImageCount,sourceUrl,fetchStatus,candidateCount,candidateUrls
"prod_hockey_stick_024","CCM","CCM Ribcor Trigger 9 Pro Stick Senior","ccm-ribcor-trigger-9-pro-stick-senior","4","https://www.thehockeyshop.com/products/ccm-ribcor-trigger-9-pro-senior-hockey-stick","200","12","https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787834_1200x630_crop_center.jpg?v=1777715156|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787834_%7Bwidth%7Dx.jpg?v=1777715156|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787834_1400x.jpg?v=1777715156|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787833_%7Bwidth%7Dx.jpg?v=1777715154|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787833_1400x.jpg?v=1777715154|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787832_%7Bwidth%7Dx.jpg?v=1777715160|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787832_1400x.jpg?v=1777715160|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787831_%7Bwidth%7Dx.jpg?v=1777715161|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787831_1400x.jpg?v=1777715161|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787830_%7Bwidth%7Dx.jpg?v=1777715169|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787830_1400x.jpg?v=1777715169|https://www.thehockeyshop.com/cdn/shop/files/hockey-sticks-ccm-ribcor-trigger-9-pro-senior-hockey-stick-1221787829_%7Bwidth%7Dx.jpg?v=1777715173"
"prod_hockey_stick_025","Warrior","Warrior Alpha LX2 Pro Stick Senior","warrior-alpha-lx2-pro-stick-senior","3","https://hoopsking.com/products/warrior-alpha-lx2-pro-stick-senior","200","12","https://hoopsking.com/cdn/shop/files/lx2p853bk_war_05_i.webp?v=1743701560&width=1200|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_375x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_410x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_520x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_576x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_768x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_992x.jpg?v=1790075539|https://hoopsking.com/cdn/shop/articles/Volleyball_athlete_in_gym_202604292018_1024x.jpg?v=1790075539|https://cdn.shopify.com/s/files/1/0752/5249/8730/files/lx2p853bk_war_05_i.webp?v=1743701560|https://hoopsking.com/cdn/shop/files/lx2p853bk_war_05_i_200x.webp?v=1743701560|https://hoopsking.com/cdn/shop/files/lx2p853bk_war_05_i_1024x1024@2x.webp?v=1743701560|https://hoopsking.com/cdn/shop/files/Custom-Ice-Hockey-Stick-Bag-Main_375x.png?v=1728400953"
"prod_protective_030","Warrior","Warrior Alpha LX Pro Senior Hockey Shoulder Pads","warrior-alpha-lx2-pro-shoulder-pads-senior","3","https://www.thehockeyshop.com/products/warrior-alpha-lx-pro-senior-hockey-shoulder-pads","200","12","https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798394_1200x630_crop_center.jpg?v=1777650040|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798394_%7Bwidth%7Dx.jpg?v=1777650040|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798394_1400x.jpg?v=1777650040|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798393_%7Bwidth%7Dx.jpg?v=1777650078|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798393_1400x.jpg?v=1777650078|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798392_%7Bwidth%7Dx.jpg?v=1777650063|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798392_1400x.jpg?v=1777650063|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798391_%7Bwidth%7Dx.jpg?v=1777650096|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798391_1400x.jpg?v=1777650096|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798390_%7Bwidth%7Dx.jpg?v=1777650086|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798390_1400x.jpg?v=1777650086|https://www.thehockeyshop.com/cdn/shop/files/shoulder-pads-warrior-alpha-lx-pro-senior-hockey-shoulder-pads-1221798389_%7Bwidth%7Dx.jpg?v=1777650106"
"prod_goalie_034","CCM","CCM AXIS XF Goalie Pads Senior","ccm-axis-xf-goalie-pads-senior","4","https://www.thehockeyshop.com/products/ccm-axis-xf-senior-goalie-leg-pads","200","12","https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792993_1200x630_crop_center.jpg?v=1777688932|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792993_%7Bwidth%7Dx.jpg?v=1777688932|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792993_1400x.jpg?v=1777688932|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792992_%7Bwidth%7Dx.jpg?v=1777688944|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792992_1400x.jpg?v=1777688944|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792991_%7Bwidth%7Dx.jpg?v=1777688940|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792991_1400x.jpg?v=1777688940|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792990_%7Bwidth%7Dx.jpg?v=1777688954|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792990_1400x.jpg?v=1777688954|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792989_%7Bwidth%7Dx.jpg?v=1777688945|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792989_1400x.jpg?v=1777688945|https://www.thehockeyshop.com/cdn/shop/files/leg-pads-ccm-axis-xf-senior-goalie-leg-pads-1221792988_%7Bwidth%7Dx.jpg?v=1777689200"
"prod_goalie_035","Bauer","BAUER Supreme Shadow Goalie Catch Glove Senior","bauer-supreme-shadow-goalie-catch-glove-senior","3","https://www.thehockeyshop.com/products/bauer-supreme-fuse-senior-goalie-catcher","200","12","https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1228631146_1200x630_crop_center.jpg?v=1774271678|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1228631146_%7Bwidth%7Dx.jpg?v=1774271678|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1228631146_1400x.jpg?v=1774271678|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1228631145_%7Bwidth%7Dx.jpg?v=1774271737|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1228631145_1400x.jpg?v=1774271737|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797387_%7Bwidth%7Dx.jpg?v=1781114577|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797387_1400x.jpg?v=1781114577|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797388_%7Bwidth%7Dx.jpg?v=1781114568|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797388_1400x.jpg?v=1781114568|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797385_%7Bwidth%7Dx.jpg?v=1781114560|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797385_1400x.jpg?v=1781114560|https://www.thehockeyshop.com/cdn/shop/files/catchers-bauer-supreme-fuse-senior-goalie-catcher-1243797386_%7Bwidth%7Dx.jpg?v=1781114550"
"prod_goalie_036","Warrior","Warrior Ritual G7 Pro Goalie Blocker Senior","warrior-ritual-g7-pro-goalie-blocker-senior","3","https://www.thehockeyshop.com/products/warrior-g7-senior-goalie-blocker","200","12","https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795833_1200x630_crop_center.jpg?v=1777669428|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795833_%7Bwidth%7Dx.jpg?v=1777669428|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795833_1400x.jpg?v=1777669428|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795832_%7Bwidth%7Dx.jpg?v=1777669431|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795832_1400x.jpg?v=1777669431|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795831_%7Bwidth%7Dx.jpg?v=1777669438|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795831_1400x.jpg?v=1777669438|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795830_%7Bwidth%7Dx.jpg?v=1777669436|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795830_1400x.jpg?v=1777669436|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795829_%7Bwidth%7Dx.jpg?v=1777669442|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795829_1400x.jpg?v=1777669442|https://www.thehockeyshop.com/cdn/shop/files/blockers-warrior-g7-senior-goalie-blocker-1221795828_%7Bwidth%7Dx.jpg?v=1777669444"
"prod_figure_accessory_045","Jackson","Jackson Ultima Aspire XP Figure Blade","jackson-ultima-aspire-xp-figure-blade","2","https://jacksonultima.com/products/aspire-xp-1","200","12","http://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a_1200x1200.png?v=1752672665|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a_1200x1200.png?v=1752672665|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1800|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=2048|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=375|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=550|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=768|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1024|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1280|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1440|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1680|https://jacksonultima.com/cdn/shop/files/UB25_0f72ef2c-7d43-4dc0-a90b-45e84623823a.png?v=1752672665&width=1920"
"prod_figure_accessory_046","Jackson","Jackson Ultima Matrix Supreme Figure Blade","jackson-ultima-matrix-supreme-figure-blade","3","https://jacksonultima.com/products/matrix-advanced","200","12","http://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge_1200x1200.jpg?v=1751904320|http://jacksonultima.com/cdn/shop/files/MX7150-TaperedEdgeGold_1200x1200.png?v=1752503065|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge_1200x1200.jpg?v=1751904320|https://jacksonultima.com/cdn/shop/files/MX7150-TaperedEdgeGold_1200x1200.png?v=1752503065|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=1800|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=2048|https://jacksonultima.com/cdn/shop/files/MX7150-TaperedEdgeGold.png?v=1752503065&width=1800|https://jacksonultima.com/cdn/shop/files/MX7150-TaperedEdgeGold.png?v=1752503065&width=2048|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=375|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=550|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=768|https://jacksonultima.com/cdn/shop/files/MX7150_-_Tapered_Edge.jpg?v=1751904320&width=1024"
"prod_figure_accessory_047","Edea","Edea E-Guards Skate Guards","edea-e-guards-skate-guards","4","https://skatesus.com/product/edea-e-guards-small-skating-blade-guard/","200","12","https://skatesus.com/wp-content/uploads/2026/07/EDEA-E-Guards-For-Blade-S-PLAYFUL-CoralFluo-900x900.webp|https://skatesus.com/wp-content/uploads/2022/12/EDEA-E-GUARDS-SMALL-900x900.webp|https://skatesus.com/wp-content/uploads/2023/03/EDEA-E-Guards-For-Blade-Small-Candy-pink-900x900.webp|https://skatesus.com/wp-content/uploads/2023/03/EDEA-E-Guards-For-Blade-Small-Royal-Blue-900x900.webp|https://skatesus.com/wp-content/uploads/2023/03/EDEA-E-Guards-For-Blade-Small-Playful-Fucsia-900x900.webp|https://skatesus.com/wp-content/uploads/2023/03/EDEA-E-Guards-For-Blade-Small-Magical-Purple-900x900.webp|https://skatesus.com/wp-content/uploads/2023/03/EDEA-E-Guards-For-Blade-Small-Happiness-Blue-900x900.webp|https://skatesus.com/wp-content/uploads/2022/12/EDEA-E-Guards-For-Blade-Small-Candy-pink-Glowing-Yellow-900x900.webp|https://skatesus.com/wp-content/uploads/2026/07/EDEA-E-Guards-For-Blade-S-PLAYFUL-CoralFluo-300x300.webp|https://skatesus.com/wp-content/uploads/2026/07/EDEA-E-Guards-For-Blade-S-PLAYFUL-CoralFluo-1024x1024.webp|https://skatesus.com/wp-content/uploads/2026/07/EDEA-E-Guards-For-Blade-S-PLAYFUL-CoralFluo-768x768.webp|https://skatesus.com/wp-content/uploads/2026/07/EDEA-E-Guards-For-Blade-S-PLAYFUL-CoralFluo-1536x1536.webp"
"prod_accessory_049","Bauer","BAUER Premium Wheeled Hockey Bag","bauer-premium-wheeled-hockey-bag","3","https://www.thehockeyshop.com/products/bauer-premium-senior-wheel-hockey-bag","200","12","https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_1200x630_crop_center.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_%7Bwidth%7Dx.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_1400x.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791727_%7Bwidth%7Dx.jpg?v=1777690795|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791727_1400x.jpg?v=1777690795|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_400x.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791727_400x.jpg?v=1777690795|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_grande.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791727_grande.jpg?v=1777690795|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791728_1024x1024.jpg?v=1777690748|https://www.thehockeyshop.com/cdn/shop/files/wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-2024-1221791727_1024x1024.jpg?v=1777690795|https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-wheeled-hockey-bags-bauer-premium-senior-wheel-hockey-bag-black-wheeled-31221520334914.jpg?v=1708905395"
"prod_accessory_050","CCM","CCM Team Carry Bag Senior","ccm-team-carry-bag-senior","3","https://www.thehockeyshop.com/products/ccm-550-elite-senior-carry-hockey-bag","200","12","https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774254_1200x630_crop_center.jpg?v=1771696777|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774254_%7Bwidth%7Dx.jpg?v=1771696777|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774254_1400x.jpg?v=1771696777|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774253_%7Bwidth%7Dx.jpg?v=1771696750|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774253_1400x.jpg?v=1771696750|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774252_%7Bwidth%7Dx.jpg?v=1771696657|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774252_1400x.jpg?v=1771696657|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774251_%7Bwidth%7Dx.jpg?v=1771696630|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774251_1400x.jpg?v=1771696630|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774254_400x.jpg?v=1771696777|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774253_400x.jpg?v=1771696750|https://www.thehockeyshop.com/cdn/shop/files/carry-hockey-bags-ccm-550-elite-senior-carry-hockey-bag-1221774252_400x.jpg?v=1771696657"
"prod_accessory_051","Warrior","Warrior Pro Hockey Backpack","warrior-pro-hockey-backpack","3","https://www.thehockeyshop.com/products/warrior-a20-wheel-backpack-hockey-bag","200","12","https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_1200x630_crop_center.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_%7Bwidth%7Dx.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_1400x.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115963_%7Bwidth%7Dx.png?v=1785958641|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115963_1400x.png?v=1785958641|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_400x.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115963_400x.png?v=1785958641|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_grande.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115964_1024x1024.png?v=1785958651|https://www.thehockeyshop.com/cdn/shop/files/backpack-hockey-bags-warrior-a20-wheel-backpack-hockey-bag-1253115963_1024x1024.png?v=1785958641|https://www.thehockeyshop.com/cdn/shop/files/best-price-promise_21be7cc6-af67-4c5e-a5b2-2aa37ec671bd_648x.webp?v=1777801106|https://www.thehockeyshop.com/cdn/shop/files/proudly-canadian-shipping-worldwide_870bc67e-6f68-40f8-9115-232488c9605f_648x.webp?v=1777801099"
"prod_accessory_052","Bauer","BAUER Prodigy Youth Hockey Stick Bag","bauer-prodigy-youth-hockey-stick-bag","3","https://www.thehockeyshop.com/products/bauer-individual-hockey-stick-bag","200","12","https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_1200x630_crop_center.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_%7Bwidth%7Dx.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_1400x.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778291_%7Bwidth%7Dx.jpg?v=1771844471|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778291_1400x.jpg?v=1771844471|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_400x.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778291_400x.jpg?v=1771844471|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_grande.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778292_1024x1024.jpg?v=1777765306|https://www.thehockeyshop.com/cdn/shop/files/stick-bags-bauer-individual-hockey-stick-bag-1221778291_1024x1024.jpg?v=1771844471|https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-stick-bags-bauer-individual-hockey-stick-bag-black-32856946606146.jpg?v=1738391011|https://www.thehockeyshop.com/cdn/shop/files/shipping-delivery-pickup_e9355e4b-d9b7-4e68-bde6-80820ee7cd2c_648x.webp?v=1777801115"
"prod_apparel_053","Bauer","Bauer Team Fleece Full Zip Senior Hoody (2023)","bauer-vapor-team-hoodie-adult","3","https://www.thehockeyshop.com/products/bauer-team-fleece-full-zip-senior-hoody","200","12","https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769708_1200x630_crop_center.gif?v=1771736559|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769708_%7Bwidth%7Dx.gif?v=1771736559|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769708_1400x.gif?v=1771736559|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769707_%7Bwidth%7Dx.gif?v=1771574079|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769707_1400x.gif?v=1771574079|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769706_%7Bwidth%7Dx.gif?v=1771574049|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769706_1400x.gif?v=1771574049|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769705_%7Bwidth%7Dx.gif?v=1771736531|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769705_1400x.gif?v=1771736531|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769708_400x.gif?v=1771736559|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769707_400x.gif?v=1771574079|https://www.thehockeyshop.com/cdn/shop/files/jackets-bauer-team-fleece-full-zip-senior-hoody-1221769706_400x.gif?v=1771574049"
